#{"t_start": 1521694464.1732147, "env_id": null}
r,l,t
-0.231593,10,87.344127
-0.338021,10,87.346672
-0.394668,10,87.349248
-0.74221,10,87.35181
-1.363236,10,87.354299
-0.317178,10,87.356762
-0.700352,10,87.359491
-1.861085,10,87.362126
-0.33694,10,87.364799
-0.516869,10,87.367374
-0.32864,10,87.383857
-0.317785,10,87.386431
-0.369288,10,87.388967
-0.338135,10,87.391496
-6.038815,10,87.394026
-0.31885,10,87.396477
-0.327116,10,87.399177
-0.509282,10,87.401785
-0.839573,10,87.404451
-0.325617,10,87.407062
-0.574638,10,87.423741
-0.363053,10,87.426145
-0.51261,10,87.428636
-0.901809,10,87.431088
-0.44358,10,87.433699
-0.523407,10,87.436252
-1.108583,10,87.438974
-0.576753,10,87.441694
-0.454016,10,87.444296
-0.289009,10,87.446539
-0.373657,10,87.464824
-0.636274,10,87.467307
-0.26773,10,87.469808
-3.474887,10,87.472329
-0.533016,10,87.474915
-0.759908,10,87.47742
-0.88622,10,87.479749
-0.838943,10,87.482023
-0.470633,10,87.484302
-0.351837,10,87.486576
-0.195784,10,87.505102
-0.247002,10,87.507955
-0.399069,10,87.510766
-0.749925,10,87.513501
-0.407017,10,87.516032
-0.411725,10,87.518459
-0.383448,10,87.520809
-0.492513,10,87.523437
-0.607622,10,87.526099
-2.007665,10,87.529168
-0.675992,10,87.547434
-3.134999,10,87.54999
-0.638892,10,87.552515
-0.355692,10,87.555094
-0.372773,10,87.557684
-0.753685,10,87.560199
-0.484743,10,87.562746
-0.827676,10,87.565278
-0.291575,10,87.567851
-0.647489,10,87.570393
-0.825941,10,87.587823
-1.43643,10,87.590409
-1.086888,10,87.592942
-0.52324,10,87.595378
-0.581059,10,87.5977
-0.349231,10,87.600156
-0.373346,10,87.602632
-0.410255,10,87.604893
-0.900292,10,87.607455
-0.217256,10,87.610062
-1.275789,10,87.627285
-0.891726,10,87.631196
-0.622474,10,87.634039
-0.590083,10,87.63659
-1.479145,10,87.63912
-0.764941,10,87.641771
-1.018966,10,87.644407
-1.320156,10,87.647056
-0.797675,10,87.649755
-0.931113,10,87.652782
-0.835355,10,87.672827
-0.582742,10,87.675421
-0.33238,10,87.678421
-1.614805,10,87.680883
-0.701631,10,87.683376
-0.276312,10,87.685915
-0.89558,10,87.688349
-0.522175,10,87.691119
-0.897194,10,87.693671
-0.288521,10,87.696331
-0.353764,10,87.714235
-0.43258,10,87.716745
-0.520766,10,87.719325
-0.466808,10,87.72187
-0.486865,10,87.724526
-0.271535,10,87.726956
-0.603946,10,87.72958
-0.778356,10,87.732108
-2.549439,10,87.734968
-1.930211,10,87.73752
-0.421121,10,87.754239
-0.328945,10,87.75657
-1.444541,10,87.758855
-0.597811,10,87.761107
-0.307041,10,87.763367
-1.466555,10,87.7656
-0.751937,10,87.767852
-0.424751,10,87.770097
-0.439754,10,87.772346
-0.292096,10,87.774595
-0.419483,10,87.791413
-0.386267,10,87.794105
-1.744363,10,87.796739
-0.48861,10,87.799436
-0.528395,10,87.802071
-2.05677,10,87.804445
-0.886025,10,87.806906
-0.813889,10,87.80937
-0.460303,10,87.811849
-0.887922,10,87.814386
-0.52457,10,87.831534
-1.086931,10,87.835055
-0.613656,10,87.837638
-0.446652,10,87.840239
-1.878007,10,87.842782
-0.703075,10,87.84532
-0.969096,10,87.847631
-1.107782,10,87.850106
-0.216537,10,87.852539
-0.413205,10,87.855093
-0.412955,10,87.875318
-1.198048,10,87.878127
-0.458812,10,87.880702
-0.731672,10,87.883688
-0.55915,10,87.886244
-0.639502,10,87.888787
-0.979388,10,87.891309
-0.771683,10,87.894433
-0.532521,10,87.89718
-0.471083,10,87.899651
-0.370676,10,87.918621
-0.636998,10,87.920958
-0.515401,10,87.923667
-0.732147,10,87.926373
-0.47974,10,87.930393
-0.635506,10,87.935268
-1.501013,10,87.941009
-0.844438,10,87.946593
-0.728481,10,87.950747
-0.858419,10,87.954587
-0.533601,10,87.985688
-0.438687,10,87.989648
-0.358866,10,87.993711
-1.36633,10,87.998109
-0.852219,10,88.001911
-0.866479,10,88.005744
-0.784362,10,88.009656
-0.264638,10,88.013425
-0.511418,10,88.016986
-0.897194,10,88.02081
-0.442654,10,88.045566
-0.50105,10,88.04836
-0.739738,10,88.050893
-0.818146,10,88.05342
-1.018573,10,88.055938
-0.148879,10,88.058435
-0.584127,10,88.061045
-0.339905,10,88.063665
-0.615161,10,88.066466
-1.126533,10,88.069031
-0.44768,10,88.088533
-0.455952,10,88.091408
-0.397841,10,88.094304
-0.501497,10,88.096914
-3.472489,10,88.099495
-0.33643,10,88.101882
-0.256066,10,88.104171
-0.630975,10,88.106444
-3.356362,10,88.109158
-3.198367,10,88.112265
-1.607893,10,88.130859
-0.432124,10,88.13342
-0.375476,10,88.135815
-0.693934,10,88.138353
-0.313197,10,88.1409
-0.225269,10,88.143395
-0.466656,10,88.147311
-0.642161,10,88.149973
-0.446686,10,88.152627
-0.273043,10,88.155137
-0.25755,10,88.172769
-0.573665,10,88.175185
-0.552943,10,88.178234
-1.636854,10,88.180771
-0.896109,10,88.183185
-0.509358,10,88.185453
-1.00869,10,88.187714
-0.570606,10,88.190004
-0.610351,10,88.192265
-0.528707,10,88.19499
-0.358025,10,88.214153
-0.40468,10,88.216841
-1.069017,10,88.219395
-0.337799,10,88.221938
-0.416294,10,88.224572
-1.086393,10,88.227116
-0.585218,10,88.229638
-0.688294,10,88.232429
-0.39666,10,88.235034
-0.441699,10,88.23759
-0.887064,10,88.25532
-0.334603,10,88.257922
-0.720897,10,88.260464
-0.23616,10,88.263005
-0.236073,10,88.265495
-1.042244,10,88.268095
-0.408039,10,88.27071
-1.08176,10,88.273304
-0.380453,10,88.275881
-0.433875,10,88.278575
-1.005935,10,88.296426
-0.570682,10,88.299028
-0.768521,10,88.301666
-0.212083,10,88.304077
-0.630787,10,88.306566
-0.888761,10,88.309114
-0.873989,10,88.312272
-1.358852,10,88.314762
-0.335685,10,88.317615
-1.669222,10,88.320246
-0.813523,10,88.339185
-0.391438,10,88.341862
-0.631371,10,88.344938
-0.578821,10,88.347774
-0.778985,10,88.350406
-0.932646,10,88.352813
-1.189203,10,88.355454
-0.377198,10,88.358122
-1.20536,10,88.360875
-0.654624,10,88.363546
-0.84197,10,88.380427
-0.384372,10,88.383017
-1.387662,10,88.385548
-0.21106,10,88.388105
-0.34424,10,88.390738
-1.510467,10,88.393461
-1.680327,10,88.39606
-0.451597,10,88.398521
-0.46005,10,88.400959
-2.352312,10,88.403679
-0.79041,10,88.420802
-0.675105,10,88.423369
-0.682309,10,88.425877
-1.083128,10,88.42842
-0.509441,10,88.431052
-0.379609,10,88.43351
-0.938663,10,88.436233
-0.630787,10,88.438919
-0.65587,10,88.441586
-0.573308,10,88.444257
-1.206002,10,88.461242
-0.446926,10,88.463881
-0.463754,10,88.46647
-0.548944,10,88.469016
-0.9022,10,88.471551
-0.615958,10,88.474076
-0.465164,10,88.476411
-0.416336,10,88.479214
-0.370326,10,88.481681
-5.581175,10,88.484248
-0.427948,10,88.50243
-0.837717,10,88.504884
-0.547792,10,88.507427
-0.514934,10,88.509847
-0.68356,10,88.512626
-0.442748,10,88.515264
-0.603213,10,88.517779
-0.34732,10,88.520207
-0.703267,10,88.522852
-0.50262,10,88.525482
-0.400989,10,88.545326
-0.761181,10,88.547972
-1.162673,10,88.550565
-1.143973,10,88.553244
-0.40505,10,88.555859
-0.326284,10,88.55847
-0.430563,10,88.561007
-1.035925,10,88.563532
-0.60335,10,88.566198
-0.583518,10,88.568968
-0.519689,10,88.586602
-0.202004,10,88.589154
-0.415713,10,88.591613
-0.603262,10,88.594154
-0.377051,10,88.596708
-0.619372,10,88.599358
-0.431011,10,88.60195
-0.458251,10,88.604536
-0.512456,10,88.607103
-0.327736,10,88.609468
-0.217692,10,88.62677
-1.229056,10,88.629403
-0.762188,10,88.632009
-0.181897,10,88.634564
-0.526697,10,88.637143
-1.221782,10,88.639709
-0.296368,10,88.642279
-0.731516,10,88.644881
-0.383607,10,88.647412
-0.438474,10,88.650097
-0.490996,10,88.66777
-0.550808,10,88.670111
-0.228676,10,88.672539
-0.603955,10,88.675202
-0.365462,10,88.677939
-0.413432,10,88.680417
-0.557965,10,88.683053
-0.372727,10,88.685688
-1.455296,10,88.688238
-0.30359,10,88.690908
-1.775628,10,88.708881
-0.584429,10,88.711421
-0.484429,10,88.714018
-0.605943,10,88.716624
-0.256045,10,88.719328
-0.475649,10,88.721912
-0.494012,10,88.72453
-0.36581,10,88.727241
-0.576526,10,88.729813
-0.767854,10,88.732356
-0.451804,10,88.750398
-0.526135,10,88.752995
-0.451187,10,88.755532
-0.785786,10,88.75815
-0.501242,10,88.760945
-0.443243,10,88.763653
-0.456118,10,88.766186
-1.126259,10,88.768723
-0.418316,10,88.771175
-0.785229,10,88.773761
-0.349144,10,88.791064
-0.95204,10,88.793573
-5.663838,10,88.79608
-0.349821,10,88.798632
-0.567597,10,88.801169
-0.550548,10,88.803716
-1.29612,10,88.806227
-0.78519,10,88.808619
-3.213376,10,88.811168
-0.679349,10,88.813591
-0.509064,10,88.830737
-0.701534,10,88.833292
-0.340572,10,88.835824
-0.208541,10,88.838345
-0.500663,10,88.840876
-0.644087,10,88.843394
-0.824527,10,88.845837
-0.697789,10,88.848468
-0.216335,10,88.851038
-0.694149,10,88.853583
-0.256977,10,88.870727
-0.972093,10,88.87326
-0.893069,10,88.875803
-0.757829,10,88.87844
-0.240201,10,88.881058
-0.64926,10,88.883668
-0.562046,10,88.88635
-0.849235,10,88.888834
-0.484434,10,88.891231
-9.643698,10,88.893703
-0.597975,10,88.914331
-0.995132,10,88.917334
-2.76657,10,88.91988
-0.336911,10,88.922474
-0.658737,10,88.925069
-0.798024,10,88.927778
-0.693722,10,88.930168
-0.219041,10,88.932683
-0.34445,10,88.935358
-1.848627,10,88.937882
-0.371593,10,88.956594
-1.307076,10,88.959173
-0.650745,10,88.961715
-0.416402,10,88.96445
-0.378086,10,88.967233
-0.461186,10,88.969836
-0.377761,10,88.97237
-1.075823,10,88.974845
-0.883257,10,88.977409
-0.703782,10,88.980085
-0.728341,10,88.99767
-0.38034,10,89.000183
-0.465393,10,89.002698
-0.326192,10,89.005218
-0.70367,10,89.007577
-0.55026,10,89.009887
-0.586127,10,89.012389
-0.471381,10,89.015054
-0.420211,10,89.017522
-0.383027,10,89.01985
-0.326138,10,89.036711
-0.595108,10,89.039003
-0.63166,10,89.041605
-0.353966,10,89.044156
-17.934101,10,89.046634
-0.694705,10,89.048917
-0.710208,10,89.051377
-0.865397,10,89.054004
-0.937386,10,89.056578
-0.713205,10,89.058987
-0.828105,10,89.07663
-0.62648,10,89.079156
-1.392976,10,89.081668
-0.755416,10,89.084192
-0.38889,10,89.086714
-0.314151,10,89.089221
-0.500346,10,89.091731
-0.503472,10,89.094239
-0.872831,10,89.09675
-0.738451,10,89.099383
-0.529385,10,89.11726
-0.432881,10,89.119807
-0.342409,10,89.12237
-0.695418,10,89.124947
-0.247043,10,89.127532
-0.683815,10,89.130048
-1.241318,10,89.132611
-0.870406,10,89.135196
-0.480975,10,89.137738
-0.258115,10,89.140295
-0.705282,10,89.158229
-0.495672,10,89.160806
-0.343128,10,89.163371
-0.731779,10,89.165921
-0.246013,10,89.168478
-1.018662,10,89.171033
-0.742003,10,89.1737
-0.749656,10,89.1763
-0.333245,10,89.178916
-0.256688,10,89.181571
-1.066308,10,89.198888
-0.540094,10,89.201427
-0.705589,10,89.203948
-1.376663,10,89.206531
-0.535103,10,89.209066
-0.499109,10,89.211523
-0.719842,10,89.213918
-0.337453,10,89.216346
-0.413755,10,89.218836
-0.332381,10,89.221319
-0.330593,10,89.23846
-0.481905,10,89.240906
-0.338487,10,89.243369
-0.441354,10,89.245881
-0.61197,10,89.248391
-0.524712,10,89.250913
-1.486088,10,89.253569
-1.401347,10,89.256045
-0.339519,10,89.258699
-0.174448,10,89.261291
-0.409425,10,89.278211
-0.782752,10,89.280741
-0.303342,10,89.283267
-0.288865,10,89.28578
-0.888511,10,89.288293
-0.164696,10,89.290803
-0.35438,10,89.293445
-0.405153,10,89.296042
-0.418568,10,89.29867
-0.790348,10,89.30126
-0.265398,10,89.319012
-1.623589,10,89.321435
-1.839075,10,89.323899
-0.893249,10,89.326356
-0.223857,10,89.328978
-1.604921,10,89.331486
-0.918031,10,89.333981
-0.674823,10,89.336402
-0.594063,10,89.338951
-0.324788,10,89.341511
-0.408158,10,89.358622
-0.294054,10,89.361236
-0.603964,10,89.363813
-0.226556,10,89.366355
-0.706438,10,89.368861
-0.285113,10,89.371365
-0.618135,10,89.373948
-0.436186,10,89.376631
-0.252769,10,89.37923
-0.337468,10,89.381803
-1.100425,10,89.399583
-0.267124,10,89.402132
-1.160388,10,89.404655
-0.915039,10,89.407142
-0.541053,10,89.409647
-0.436097,10,89.412171
-0.783254,10,89.414781
-0.619833,10,89.417449
-0.343485,10,89.420079
-0.760707,10,89.42273
-0.346456,10,89.439681
-0.240966,10,89.442122
-1.120327,10,89.444595
-0.584711,10,89.44698
-1.17107,10,89.449429
-0.435252,10,89.45191
-0.518673,10,89.45437
-0.408112,10,89.456999
-2.479888,10,89.459473
-0.26793,10,89.461988
-0.443372,10,89.479074
-0.884699,10,89.48158
-0.54862,10,89.484198
-1.130149,10,89.487245
-0.691412,10,89.489831
-0.397635,10,89.492403
-0.555497,10,89.494923
-0.675349,10,89.497247
-1.25141,10,89.499795
-0.271671,10,89.502422
-0.603556,10,89.520755
-0.671696,10,89.523267
-1.192445,10,89.525712
-0.817722,10,89.528411
-0.341773,10,89.530958
-0.395675,10,89.53339
-0.437105,10,89.535963
-0.792994,10,89.538561
-0.566562,10,89.541184
-0.429253,10,89.543892
-0.430052,10,89.561644
-0.290823,10,89.56468
-0.400369,10,89.567247
-0.347647,10,89.56975
-0.897128,10,89.572263
-1.351862,10,89.575116
-0.328878,10,89.57767
-1.710921,10,89.580211
-0.490486,10,89.582726
-0.879244,10,89.585356
-0.27277,10,89.603024
-0.494868,10,89.605563
-0.755092,10,89.608166
-0.389246,10,89.610733
-0.664046,10,89.613271
-0.96149,10,89.615799
-0.310686,10,89.61832
-0.988448,10,89.620855
-0.513054,10,89.623372
-0.48424,10,89.625893
-1.087214,10,89.642263
-0.878316,10,89.644806
-0.495719,10,89.647322
-1.323344,10,89.649841
-0.622507,10,89.652371
-0.913097,10,89.654899
-0.391727,10,89.657476
-3.156199,10,89.660112
-0.886735,10,89.66274
-0.378635,10,89.66537
-0.71897,10,89.682405
-0.370228,10,89.684957
-0.425037,10,89.687495
-1.261085,10,89.690016
-0.630757,10,89.692546
-0.602442,10,89.695094
-0.937397,10,89.697695
-0.43879,10,89.700413
-0.341398,10,89.702899
-0.301939,10,89.705293
-0.96659,10,89.72368
-1.307269,10,89.726269
-0.825721,10,89.728857
-0.860362,10,89.731424
-0.74204,10,89.733878
-0.712784,10,89.736368
-0.197067,10,89.73891
-0.534782,10,89.741414
-0.171585,10,89.74403
-0.438052,10,89.746616
-1.276587,10,89.764512
-0.359274,10,89.767141
-0.462279,10,89.769695
-0.908407,10,89.772249
-2.667506,10,89.774775
-0.681008,10,89.777361
-0.863823,10,89.779953
-0.366886,10,89.782505
-0.483351,10,89.785028
-0.872746,10,89.787554
-0.499185,10,89.804842
-0.871921,10,89.807378
-0.610033,10,89.809895
-1.556906,10,89.812463
-0.851723,10,89.814982
-0.612148,10,89.817593
-0.194267,10,89.820201
-0.447893,10,89.822845
-0.682352,10,89.825514
-0.697882,10,89.828194
-0.376008,10,89.845855
-0.443154,10,89.848596
-0.50896,10,89.851104
-0.561823,10,89.853527
-1.564373,10,89.856054
-0.508896,10,89.858565
-0.331914,10,89.861094
-1.126261,10,89.863642
-0.739709,10,89.866343
-0.285447,10,89.869025
-0.903639,10,89.88623
-0.604818,10,89.888797
-0.632749,10,89.891219
-0.556144,10,89.893678
-0.794667,10,89.896152
-0.214218,10,89.898696
-0.99686,10,89.901351
-0.782544,10,89.903918
-1.165269,10,89.906507
-0.769521,10,89.90921
-0.72261,10,89.927045
-0.672498,10,89.929594
-0.396014,10,89.931883
-1.770447,10,89.934164
-3.449246,10,89.936801
-1.724054,10,89.939436
-0.370272,10,89.942139
-1.887264,10,89.944852
-0.815619,10,89.94744
-0.67408,10,89.949747
-1.140098,10,89.96829
-0.759657,10,89.97115
-0.230078,10,89.973729
-2.036671,10,89.976286
-1.318358,10,89.97909
-3.508676,10,89.981776
-1.317782,10,89.984367
-0.641834,10,89.986908
-0.48932,10,89.98943
-0.242499,10,89.991978
-0.591228,10,90.009215
-0.461827,10,90.011748
-0.41027,10,90.014254
-0.316187,10,90.016758
-0.347429,10,90.019256
-0.568189,10,90.02176
-0.931563,10,90.024275
-0.265587,10,90.026776
-0.45279,10,90.029281
-1.096878,10,90.031789
-0.224827,10,90.048181
-1.103215,10,90.050739
-1.412342,10,90.053265
-1.190392,10,90.055811
-1.917875,10,90.058329
-1.238533,10,90.06085
-0.325288,10,90.063537
-0.471883,10,90.066209
-0.685307,10,90.068885
-0.86858,10,90.071501
-0.37657,10,90.088562
-0.318041,10,90.091205
-0.31967,10,90.09385
-0.32434,10,90.096441
-2.375832,10,90.099097
-0.635855,10,90.101736
-0.946146,10,90.104359
-1.410847,10,90.107017
-0.610373,10,90.109539
-0.298228,10,90.112117
-1.132378,10,90.129912
-0.52364,10,90.132488
-0.428485,10,90.134985
-0.947902,10,90.137506
-1.03657,10,90.1402
-0.386316,10,90.142758
-5.814052,10,90.145391
-0.191607,10,90.147894
-0.51557,10,90.150567
-0.721476,10,90.153112
-0.54955,10,90.17073
-0.563907,10,90.173465
-0.261083,10,90.176039
-0.294301,10,90.17869
-0.75982,10,90.181188
-0.524371,10,90.183868
-0.273485,10,90.186424
-0.755625,10,90.188949
-0.594127,10,90.191482
-0.388903,10,90.194098
-0.885804,10,90.211903
-0.714779,10,90.214494
-0.476403,10,90.216968
-0.389248,10,90.219485
-0.34112,10,90.222027
-0.392925,10,90.2246
-1.983994,10,90.226915
-0.628591,10,90.229238
-1.412392,10,90.231757
-0.485422,10,90.234304
-0.503815,10,90.251216
-0.712898,10,90.253757
-0.58606,10,90.256291
-0.865599,10,90.258824
-0.331846,10,90.261333
-0.495351,10,90.263965
-1.159451,10,90.266491
-1.169272,10,90.269277
-0.682595,10,90.271928
-0.406224,10,90.274589
-0.431506,10,90.290845
-0.459314,10,90.293382
-0.390723,10,90.295914
-0.52192,10,90.298563
-0.39871,10,90.301255
-0.618145,10,90.303579
-0.513135,10,90.306252
-0.473909,10,90.308904
-0.334782,10,90.311627
-0.275674,10,90.314249
-0.411399,10,90.331679
-0.774106,10,90.334475
-7.560339,10,90.337064
-0.646411,10,90.339652
-0.470071,10,90.34218
-0.942158,10,90.344735
-0.825914,10,90.347044
-0.749484,10,90.349435
-0.466399,10,90.35207
-0.381753,10,90.354779
-0.370876,10,90.372638
-0.718994,10,90.375211
-0.157669,10,90.377745
-0.697698,10,90.380118
-1.665343,10,90.382487
-0.603131,10,90.385204
-0.690305,10,90.387722
-1.296539,10,90.390421
-1.643685,10,90.392972
-0.535727,10,90.395377
-0.514824,10,90.412968
-0.462203,10,90.415266
-0.637549,10,90.417807
-0.767529,10,90.420214
-0.307045,10,90.422524
-0.665079,10,90.425177
-0.906163,10,90.427701
-0.769804,10,90.430217
-0.423342,10,90.43273
-0.646358,10,90.435238
-0.880457,10,90.452018
-0.365839,10,90.454304
-0.290038,10,90.457059
-0.952354,10,90.459597
-0.294194,10,90.462127
-2.708911,10,90.464629
-0.610234,10,90.46718
-0.599945,10,90.46968
-0.33246,10,90.472191
-0.613995,10,90.474696
-0.288841,10,90.491264
-0.369321,10,90.493785
-0.439803,10,90.496157
-1.179104,10,90.498586
-0.670672,10,90.501112
-0.696419,10,90.503452
-0.465631,10,90.505865
-0.417617,10,90.508316
-0.303378,10,90.510819
-0.350982,10,90.513345
-0.5554,10,90.531657
-1.282218,10,90.534196
-0.487491,10,90.536842
-0.447719,10,90.539402
-0.437149,10,90.541947
-0.602514,10,90.544802
-1.769165,10,90.547403
-0.604491,10,90.549995
-1.674746,10,90.552559
-0.310633,10,90.55517
-0.83856,10,90.574649
-1.173856,10,90.577282
-0.424599,10,90.579592
-0.367058,10,90.581967
-0.422463,10,90.584495
-0.678687,10,90.587038
-2.770987,10,90.589375
-1.955723,10,90.59181
-1.201071,10,90.594277
-0.34957,10,90.596821
-0.377473,10,90.614357
-0.302054,10,90.616791
-0.491351,10,90.619411
-0.767882,10,90.621802
-0.540146,10,90.624328
-0.227801,10,90.626872
-0.278397,10,90.629239
-2.506196,10,90.631561
-0.346703,10,90.634048
-0.51706,10,90.636549
-0.863685,10,90.652956
-0.355899,10,90.655441
-0.153307,10,90.657967
-0.500396,10,90.660504
-0.266,10,90.662992
-0.333211,10,90.665281
-0.772303,10,90.667831
-0.928531,10,90.670441
-0.552273,10,90.67314
-0.409917,10,90.675766
-1.046764,10,90.692194
-0.696465,10,90.694738
-0.434092,10,90.69724
-0.458709,10,90.699752
-0.534527,10,90.702189
-1.014597,10,90.704809
-0.61321,10,90.707493
-0.497917,10,90.710089
-0.612785,10,90.712792
-0.837804,10,90.715413
